,pair1,pair2,apr,tvl,network,apy,type_of_agriculture,dex,date,Website,Network,Grade
214,ANJ,ANT,0.14541528,611.4823227,ETH,0.14552076919605028,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
215,ANJ,ANT,0.14541528,611.4823227,ETH,0.14552076919605028,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
216,ANJ,ETH,4.9371867599999995,1940.7985125,ETH,5.060745845744363,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
217,ANJ,ETH,4.9371867599999995,1940.7985125,ETH,5.060745845744363,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
218,ANKR,ETH,1.8795967200000003,32852.9241895,ETH,1.8973230222350868,FARM,Sushi,2021-07-19,Sushi,ETH,A
219,ANKR,ETH,4.70043288,90824.65522619999,ETH,4.8123374233273175,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
220,ANKR,ETH,1.8795967200000003,32852.9241895,ETH,1.8973230222350868,POOL,Sushi,2021-07-19,Sushi,ETH,A
221,ANKR,ETH,4.70043288,90824.65522619999,ETH,4.8123374233273175,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
222,ANT,ANJ,0.14541528,611.4823227,ETH,0.14552076919605028,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
223,ANT,ANJ,0.14541528,611.4823227,ETH,0.14552076919605028,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
224,ANT,ETH,2.2319618400000003,549590.4845151,ETH,2.2569866820731477,FARM,Sushi,2021-07-19,Sushi,ETH,A
225,ANT,ETH,2.0224252799999998,1463151.8658689,ETH,2.042957696065195,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
226,ANT,ETH,2.1610253999999998,41631.1680209,ETH,2.184479299528319,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
227,ANT,ETH,2.2319618400000003,549590.4845151,ETH,2.2569866820731477,POOL,Sushi,2021-07-19,Sushi,ETH,A
228,ANT,ETH,2.0224252799999998,1463151.8658689,ETH,2.042957696065195,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
229,ANT,ETH,2.1610253999999998,41631.1680209,ETH,2.184479299528319,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
230,ANTS,ETH,0.78453456,403.5279256,ETH,0.7876115984176257,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
231,ANTS,ETH,0.78453456,403.5279256,ETH,0.7876115984176257,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
232,ANY,ETH,3.5629575599999996,1179715.6796253,ETH,3.6270113030897777,FARM,Sushi,2021-07-19,Sushi,ETH,A
233,ANY,ETH,3.5629575599999996,1179715.6796253,ETH,3.6270113030897777,POOL,Sushi,2021-07-19,Sushi,ETH,A
234,ANY,FTM,55.09,577609.94,FANTOM,73.40932893782781,FARM,https://app.spiritswap.finance,2021-07-19,https://app.spiritswap.finance,FANTOM,B
235,ANY,FTM,54.71,731233.63,FANTOM,72.75260982076846,FARM,https://spookyswap.finance,2021-07-19,https://spookyswap.finance,FANTOM,B
236,ANY,QUICK,116.27,91318.49,PLOYGON,219.26524007258723,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
237,APE$,ETH,2.20307088,93362.6606319,ETH,2.2274497184041175,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
238,APE$,ETH,2.20307088,93362.6606319,ETH,2.2274497184041175,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
239,APED,ETH,1.45961232,1332.7651196999998,ETH,1.4702870651134958,FARM,Sushi,2021-07-19,Sushi,ETH,A
240,APED,ETH,1.45961232,1332.7651196999998,ETH,1.4702870651134958,POOL,Sushi,2021-07-19,Sushi,ETH,A
241,APEX,USDC,21.52,231.710519,SOL,24.003125524712864,FARM,Raydium,2021-07-19,Raydium,SOL,B
242,APEX,USDC,21.52,231.710519,SOL,24.003125524712864,POOL,Raydium,2021-07-19,Raydium,SOL,B
243,API3,ETH,62.33722872,486791.6645942,ETH,86.42159700693668,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
244,API3,ETH,26.947069080000002,676742.0990095,ETH,30.91410928668299,FARM,Sushi,2021-07-19,Sushi,ETH,A
245,API3,ETH,62.33722872,486791.6645942,ETH,86.42159700693668,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
246,API3,ETH,26.947069080000002,676742.0990095,ETH,30.91410928668299,POOL,Sushi,2021-07-19,Sushi,ETH,A
247,APPLE,ETH,0.26882604,798.351032,ETH,0.269186708580782,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
248,APPLE,ETH,0.26882604,798.351032,ETH,0.269186708580782,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
249,APW,ETH,0.43550628,1709719.0401370001,ETH,0.43645337729338873,FARM,Sushi,2021-07-19,Sushi,ETH,A
250,APW,ETH,0.43550628,1709719.0401370001,ETH,0.43645337729338873,POOL,Sushi,2021-07-19,Sushi,ETH,A
251,APW,USDC,0.20699820000000002,443.3312127,ETH,0.20721200099955706,FARM,Sushi,2021-07-19,Sushi,ETH,A
252,APW,USDC,0.20699820000000002,443.3312127,ETH,0.20721200099955706,POOL,Sushi,2021-07-19,Sushi,ETH,A
253,APY,ETH,0.0,0.17280020000000001,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
254,APY,ETH,4.5814356,1710030.9464383,ETH,4.687703609863636,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
255,APY,ETH,0.0,0.17280020000000001,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
256,APY,ETH,4.5814356,1710030.9464383,ETH,4.687703609863636,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
257,APYS,BNB,35.29,726485.54,BSC,42.29461976921258,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
258,APYS,BNB,105.09,726485.54,BSC,185.59085780853803,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
259,APYS,ETH,22.95665292,183121.93119529999,ETH,25.796378057923476,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
260,APYS,ETH,22.95665292,183121.93119529999,ETH,25.796378057923476,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
261,APYS,USDC,6.61,10347.170636,SOL,6.832715175959048,FARM,Raydium,2021-07-19,Raydium,SOL,B
262,APYS,USDC,6.61,10347.170636,SOL,6.832715175959048,POOL,Raydium,2021-07-19,Raydium,SOL,B
263,AQU,ETH,0.01440036,1.9617087000000002,ETH,0.014401394062280026,FARM,Sushi,2021-07-19,Sushi,ETH,A
264,AQU,ETH,0.01440036,1.9617087000000002,ETH,0.014401394062280026,POOL,Sushi,2021-07-19,Sushi,ETH,A
265,ARA,USDC,1.5127434000000002,26260.1444275,ETH,1.524211452900004,FARM,Sushi,2021-07-19,Sushi,ETH,A
266,ARA,USDC,1.5127434000000002,26260.1444275,ETH,1.524211452900004,POOL,Sushi,2021-07-19,Sushi,ETH,A
267,ARCH,ETH,2.645112,410003.57447520003,ETH,2.680307176992547,FARM,Sushi,2021-07-19,Sushi,ETH,A
268,ARCH,ETH,2.9413092,1182564.2492026,ETH,2.9848708966154103,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
269,ARCH,ETH,2.645112,410003.57447520003,ETH,2.680307176992547,POOL,Sushi,2021-07-19,Sushi,ETH,A
270,ARCH,ETH,2.9413092,1182564.2492026,ETH,2.9848708966154103,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
271,ARCX,ETH,3.70859376,551363.1760688999,ETH,3.7780246403989137,FARM,Sushi,2021-07-19,Sushi,ETH,A
272,ARCX,ETH,3.70859376,551363.1760688999,ETH,3.7780246403989137,POOL,Sushi,2021-07-19,Sushi,ETH,A
273,ARIA20,ETH,0.00,262601.02,PLOYGON,0.0,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
274,ARIA20,ETH,2.90196384,24687.1597274,ETH,2.9443623405557062,FARM,Sushi,2021-07-19,Sushi,ETH,A
275,ARIA20,ETH,2.90196384,24687.1597274,ETH,2.9443623405557062,POOL,Sushi,2021-07-19,Sushi,ETH,A
276,ARIA20,QUICK,0.00,69532.64,PLOYGON,0.0,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
277,ARMOR,BTC,84.35,474990.99,ETH,132.22274946692548,FARM,https://armor.fi,2021-07-19,https://armor.fi,ETH,A
278,ARMOR,BTC,71.81,373278.62,ETH,104.90874160917643,FARM,https://armor.fi,2021-07-19,https://armor.fi,ETH,A
279,ARMOR,BTC,70.59,188514.96,ETH,102.42885048238368,FARM,https://armor.fi,2021-07-19,https://armor.fi,ETH,A
280,ARMOR,BTC,0.96911532,182896.0767384,ETH,0.9738134583783253,FARM,Sushi,2021-07-19,Sushi,ETH,A
281,ARMOR,BTC,0.96911532,182896.0767384,ETH,0.9738134583783253,POOL,Sushi,2021-07-19,Sushi,ETH,A
282,ARMOR,DAI,65.36,616177.37,ETH,92.13258638940378,FARM,https://armor.fi,2021-07-19,https://armor.fi,ETH,A
283,ARMOR,DAI,73.01,184973.52,ETH,107.3775320100284,FARM,https://armor.fi,2021-07-19,https://armor.fi,ETH,A
284,ARMOR,DAI,84.15,158692.01,ETH,131.75983554266492,FARM,https://armor.fi,2021-07-19,https://armor.fi,ETH,A
285,ARMOR,DAI,1.2450556799999999,103148.949312,ETH,1.252817265272399,FARM,Sushi,2021-07-19,Sushi,ETH,A
286,ARMOR,DAI,1.87399848,310431.8505398,ETH,1.891619018493862,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
287,ARMOR,DAI,1.2450556799999999,103148.949312,ETH,1.252817265272399,POOL,Sushi,2021-07-19,Sushi,ETH,A
288,ARMOR,DAI,1.87399848,310431.8505398,ETH,1.891619018493862,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
289,ARMOR,ETH,76.96,1966929.44,ETH,115.71540651489975,FARM,https://armor.fi,2021-07-19,https://armor.fi,ETH,A
290,ARMOR,ETH,82.39,783523.05,ETH,127.72567040994471,FARM,https://armor.fi,2021-07-19,https://armor.fi,ETH,A
291,ARMOR,ETH,84.65,319841.04,ETH,132.918849825005,FARM,https://armor.fi,2021-07-19,https://armor.fi,ETH,A
292,ARMOR,ETH,2.01116688,366802.9331514,ETH,2.0314705730819282,FARM,Sushi,2021-07-19,Sushi,ETH,A
293,ARMOR,ETH,4.0691470800000005,949401.1257462,ETH,4.15283510951201,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
294,ARMOR,ETH,2.01116688,366802.9331514,ETH,2.0314705730819282,POOL,Sushi,2021-07-19,Sushi,ETH,A
295,ARMOR,ETH,4.0691470800000005,949401.1257462,ETH,4.15283510951201,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
296,ARMOR,KP3R,0.81913548,4557.7555187,ETH,0.8224903068828837,FARM,Sushi,2021-07-19,Sushi,ETH,A
297,ARMOR,KP3R,0.81913548,4557.7555187,ETH,0.8224903068828837,POOL,Sushi,2021-07-19,Sushi,ETH,A
298,ARMOR,arNXM,0.00,7328.34,ETH,0.0,FARM,https://armor.fi,2021-07-19,https://armor.fi,ETH,A
299,ARMOR 2%,DAI 98%,22.82,581755.02,ETH,25.6246986195384,FARM,https://armor.fi,2021-07-19,https://armor.fi,ETH,A
300,ARMOR 98%,WETH 2%,43.49,3066115.46,ETH,54.44086904427454,FARM,https://armor.fi,2021-07-19,https://armor.fi,ETH,A
301,ARPA,BNB,11.60,3578756.75,BSC,12.297517666423975,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
302,ARPA,BNB,105.49,3578756.75,BSC,186.7322100165437,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
303,ART,ETH,0.0,2.727379,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
304,ART,ETH,0.0,2.727379,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
305,ARTH,,0.00,,ETH,0.0,FARM,https://www.arthcoin.com,2021-07-19,https://www.arthcoin.com,ETH,C
306,ARTH,DAI,0.00,10529.04,ETH,0.0,FARM,https://www.arthcoin.com,2021-07-19,https://www.arthcoin.com,ETH,C
307,ARTH,DAI,14.396143559999999,1662209.3710782998,ETH,15.480679485061422,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
308,ARTH,DAI,14.396143559999999,1662209.3710782998,ETH,15.480679485061422,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
309,ARUK,ETH,2.69141964,3009.9904246,ETH,2.7278635377343985,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
310,ARUK,ETH,2.69141964,3009.9904246,ETH,2.7278635377343985,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
311,ASKO,ETH,1.2910436399999998,518617.66120549996,ETH,1.2993904605785422,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
312,ASKO,ETH,1.2910436399999998,518617.66120549996,ETH,1.2993904605785422,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
313,ASPR,ETH,0.00893316,79.43649110000001,ETH,0.008933557927415237,FARM,Sushi,2021-07-19,Sushi,ETH,A
314,ASPR,ETH,0.00893316,79.43649110000001,ETH,0.008933557927415237,POOL,Sushi,2021-07-19,Sushi,ETH,A
315,ASSY,ETH,5.75625516,10744.069439500001,ETH,5.924671906683621,FARM,Sushi,2021-07-19,Sushi,ETH,A
316,ASSY,ETH,5.75625516,10744.069439500001,ETH,5.924671906683621,POOL,Sushi,2021-07-19,Sushi,ETH,A
317,AST,ETH,6.256782359999999,81135.1218211,ETH,6.456095098473913,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
318,AST,ETH,6.256782359999999,81135.1218211,ETH,6.456095098473913,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
319,ASTRO,ETH,0.50036964,494.9384296,ETH,0.5016201325585223,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
320,ASTRO,ETH,0.16282032000000002,571.10219,ETH,0.1629525805019627,FARM,Sushi,2021-07-19,Sushi,ETH,A
321,ASTRO,ETH,0.50036964,494.9384296,ETH,0.5016201325585223,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
322,ASTRO,ETH,0.16282032000000002,571.10219,ETH,0.1629525805019627,POOL,Sushi,2021-07-19,Sushi,ETH,A
323,ATA,BNB,55.46,4115520.40,BSC,74.05115813222565,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
324,ATA,BNB,175.87,285302.79,BSC,478.04211296445436,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
325,ATA,BNB,192.39,4115520.40,BSC,581.3100808576597,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
326,ATOM,BNB,3.12,3393481.60,BSC,3.1690445957867075,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
327,ATOM,BNB,22.21,3394804.48,BSC,24.861189995071275,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
328,ATOM,BNB,38.42,117152.40,BSC,46.814241260171045,FARM,https://cafeswap.finance,2021-07-19,https://cafeswap.finance,BSC,C
329,ATRI,ETH,32.805442920000004,231774.4262745,ETH,38.806000610854355,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
330,ATRI,ETH,32.805442920000004,231774.4262745,ETH,38.806000610854355,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
331,ATTR,ETH,1.0841235599999999,96864.2241022,ETH,1.0900051982502212,FARM,Sushi,2021-07-19,Sushi,ETH,A
332,ATTR,ETH,1.0841235599999999,96864.2241022,ETH,1.0900051982502212,POOL,Sushi,2021-07-19,Sushi,ETH,A
333,AUC,ETH,393.27221472,1333.4568108,ETH,4898.317236776474,FARM,Sushi,2021-07-19,Sushi,ETH,A
334,AUC,ETH,1.0103061599999998,123094.3964978,ETH,1.0154128593189427,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
335,AUC,ETH,393.27221472,1333.4568108,ETH,4898.317236776474,POOL,Sushi,2021-07-19,Sushi,ETH,A
336,AUC,ETH,1.0103061599999998,123094.3964978,ETH,1.0154128593189427,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
337,AUDIO,ETH,0.7147528799999999,1241.7496675999998,ETH,0.7173062867238844,FARM,Sushi,2021-07-19,Sushi,ETH,A
338,AUDIO,ETH,50.90844528,2248891.5100451,ETH,66.31772172199344,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
339,AUDIO,ETH,0.7147528799999999,1241.7496675999998,ETH,0.7173062867238844,POOL,Sushi,2021-07-19,Sushi,ETH,A
340,AUDIO,ETH,50.90844528,2248891.5100451,ETH,66.31772172199344,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
341,AUR,0819,0.0,0.0,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
342,AUR,0819,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
343,AURORA,,13.07,,FANTOM,13.959918093773304,FARM,https://ftm.borgswap.exchange,2021-07-19,https://ftm.borgswap.exchange,FANTOM,C
344,AURORA,BORG,2966.94,24.74,FANTOM,244520744158461.78,FARM,https://ftm.borgswap.exchange,2021-07-19,https://ftm.borgswap.exchange,FANTOM,C
345,AURORA,BORGDAI,747.78,143.01,FANTOM,163863.85139166343,FARM,https://ftm.borgswap.exchange,2021-07-19,https://ftm.borgswap.exchange,FANTOM,C
346,AURORA,FTM,58.85,507694.09,FANTOM,80.04310016487204,FARM,https://hyperjump.fi,2021-07-19,https://hyperjump.fi,FANTOM,C
347,AURORA,FTM,293.97,498146.13,FANTOM,1768.88118783827,FARM,https://ftm.borgswap.exchange,2021-07-19,https://ftm.borgswap.exchange,FANTOM,C
348,AURORA,SON,1385.62,61.09,FANTOM,80585987.23430489,FARM,https://ftm.borgswap.exchange,2021-07-19,https://ftm.borgswap.exchange,FANTOM,C
349,AUSCM,ETH,1.033725,237162.47485529998,ETH,1.0390716049714976,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
350,AUSCM,ETH,1.033725,237162.47485529998,ETH,1.0390716049714976,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
351,AUSS,USDC,0.0,0.0001,SOL,0.0,FARM,Raydium,2021-07-19,Raydium,SOL,B
352,AUSS,USDC,0.0,0.0001,SOL,0.0,POOL,Raydium,2021-07-19,Raydium,SOL,B
353,AUTO,BNB,77.63,17684486.13,BSC,117.16247760411717,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
354,AUTO,BNB,21.10,452399.53,BSC,23.483707194023793,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
355,AUTO,BNB,75.50,3619935.47,BSC,112.59530989274124,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
356,AUTO,BNB,38.48,1297097.40,BSC,46.90226348417947,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
357,AUTO,BNB,171.49,452327.54,BSC,453.38510676356157,FARM,https://www.bakeryswap.org,2021-07-19,https://www.bakeryswap.org,BSC,C
358,AUTO,BUSD,42.55,2477289.57,BSC,52.997619818175565,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
359,AVA,ETH,1.09823604,1078.3471097,ETH,1.1042720851904164,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
360,AVA,ETH,1.09823604,1078.3471097,ETH,1.1042720851904164,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
361,AVASTR,ETH,0.7166845199999999,1259.3293136999998,ETH,0.719251763136719,FARM,Sushi,2021-07-19,Sushi,ETH,A
362,AVASTR,ETH,0.7166845199999999,1259.3293136999998,ETH,0.719251763136719,POOL,Sushi,2021-07-19,Sushi,ETH,A
363,AVASTR,NFTX,1.95912732,18592.6118661,ETH,1.9783905441340233,FARM,Sushi,2021-07-19,Sushi,ETH,A
364,AVASTR,NFTX,1.15861608,35772.4957943,ETH,1.1653354304792307,FARM,Sushi,2021-07-19,Sushi,ETH,A
365,AVASTR,NFTX,1.00572792,32820.7212745,ETH,1.0107883648617921,FARM,Sushi,2021-07-19,Sushi,ETH,A
366,AVASTR,NFTX,1.95912732,18592.6118661,ETH,1.9783905441340233,POOL,Sushi,2021-07-19,Sushi,ETH,A
367,AVASTR,NFTX,1.15861608,35772.4957943,ETH,1.1653354304792307,POOL,Sushi,2021-07-19,Sushi,ETH,A
368,AVASTR,NFTX,1.00572792,32820.7212745,ETH,1.0107883648617921,POOL,Sushi,2021-07-19,Sushi,ETH,A
369,AVASTR,RANK,0.0,0.0,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
370,AVASTR,RANK,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
371,AVAX,AAVE,11.74,2412377.24,AVAX,12.45479397355831,FARM,https://app.pangolin.exchange/#/png,2021-07-19,https://app.pangolin.exchange/#/png,AVAX,B
372,AVAX,BAMBOO-V2,258.60,1287.37,AVAX,1215.6056515434066,FARM,https://pandaswap.exchange,2021-07-19,https://pandaswap.exchange,AVAX,C
373,AVAX,BAMBOO-V2,63.31,8791.37,AVAX,88.24075544091166,FARM,https://pandaswap.exchange,2021-07-19,https://pandaswap.exchange,AVAX,C
374,AVAX,BNB,33.57,1980940.65,BSC,39.870347545725515,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
375,AVAX,BTC,28.98,1663.96,AVAX,33.600659867404744,FARM,https://pandaswap.exchange,2021-07-19,https://pandaswap.exchange,AVAX,C
376,AVAX,BTC,11.78,10136826.96,AVAX,12.499770394804411,FARM,https://app.pangolin.exchange/#/png,2021-07-19,https://app.pangolin.exchange/#/png,AVAX,B
377,AVAX,BTC,46.30,12302.69,AVAX,58.836723428039896,FARM,https://avax.complus.exchange,2021-07-19,https://avax.complus.exchange,AVAX,D
378,AVAX,COM,25.32,18664.73,AVAX,28.802780907659375,FARM,https://avax.complus.exchange,2021-07-19,https://avax.complus.exchange,AVAX,D
379,AVAX,COM+,121.99,18630.59,AVAX,237.996705012026,FARM,https://avax.complus.exchange,2021-07-19,https://avax.complus.exchange,AVAX,D
380,AVAX,DAI,13.02,3999230.49,AVAX,13.902972724374107,FARM,https://app.pangolin.exchange/#/png,2021-07-19,https://app.pangolin.exchange/#/png,AVAX,B
381,AVAX,DAI,10.78,79379.81,AVAX,11.380723081457411,FARM,https://avax.complus.exchange,2021-07-19,https://avax.complus.exchange,AVAX,D
382,AVAX,ETH,58.63,20575.76,AVAX,79.64807574918606,FARM,https://pandaswap.exchange,2021-07-19,https://pandaswap.exchange,AVAX,C
383,AVAX,ETH,13.19,46569232.02,AVAX,14.096702844890462,FARM,https://app.pangolin.exchange/#/png,2021-07-19,https://app.pangolin.exchange/#/png,AVAX,B
384,AVAX,ETH,8.89,63793.85,AVAX,9.295952285873144,FARM,https://avax.complus.exchange,2021-07-19,https://avax.complus.exchange,AVAX,D
385,AVAX,ETH,28.62,82596.50,AVAX,33.12094002395518,FARM,https://exchange.yetiswap.app,2021-07-19,https://exchange.yetiswap.app,AVAX,D
386,AVAX,LINK,11.75,9487949.25,AVAX,12.466036397474657,FARM,https://app.pangolin.exchange/#/png,2021-07-19,https://app.pangolin.exchange/#/png,AVAX,B
387,AVAX,PNG,117.43,55823770.34,AVAX,222.9783242872018,FARM,https://app.pangolin.exchange/#/png,2021-07-19,https://app.pangolin.exchange/#/png,AVAX,B
388,AVAX,SPORE,18.70,226636.83,AVAX,20.556955330026703,FARM,https://app.pangolin.exchange/#/png,2021-07-19,https://app.pangolin.exchange/#/png,AVAX,B
389,AVAX,SUSHI,11.94,5131409.66,AVAX,12.67985554180342,FARM,https://app.pangolin.exchange/#/png,2021-07-19,https://app.pangolin.exchange/#/png,AVAX,B
390,AVAX,UNI,11.93,939319.20,AVAX,12.668591802539586,FARM,https://app.pangolin.exchange/#/png,2021-07-19,https://app.pangolin.exchange/#/png,AVAX,B
391,AVAX,USDT,110.09,990.56,AVAX,200.18929804777258,FARM,https://pandaswap.exchange,2021-07-19,https://pandaswap.exchange,AVAX,C
392,AVAX,USDT,22.02,3678300.93,AVAX,24.62432234540506,FARM,https://app.pangolin.exchange/#/png,2021-07-19,https://app.pangolin.exchange/#/png,AVAX,B
393,AVAX,USDT,7.05,180758.15,AVAX,7.303726450611192,FARM,https://avax.complus.exchange,2021-07-19,https://avax.complus.exchange,AVAX,D
394,AVAX,USDT,80.36,41245.92,AVAX,123.15952216814563,FARM,https://exchange.yetiswap.app,2021-07-19,https://exchange.yetiswap.app,AVAX,D
395,AVAX,YFI,11.82,351009.67,AVAX,12.544764755108751,FARM,https://app.pangolin.exchange/#/png,2021-07-19,https://app.pangolin.exchange/#/png,AVAX,B
396,AVAX,YTS,157.21,42552.62,AVAX,380.0519186645862,FARM,https://exchange.yetiswap.app,2021-07-19,https://exchange.yetiswap.app,AVAX,D
397,AVAX,ZERO,0.00,315735.48,AVAX,0.0,FARM,https://app.0.exchange,2021-07-19,https://app.0.exchange,AVAX,F
398,AVAX,xCOM,82.11,1433.45,AVAX,127.09036000562688,FARM,https://avax.complus.exchange,2021-07-19,https://avax.complus.exchange,AVAX,D
399,AVAX+,COM+,145.63,8513.44,AVAX,327.76444066813076,FARM,https://avax.complus.exchange,2021-07-19,https://avax.complus.exchange,AVAX,D
400,AVINOC,ETH,0.01199232,69.12336769999999,ETH,0.011993037135393791,FARM,Sushi,2021-07-19,Sushi,ETH,A
401,AVINOC,ETH,0.01199232,69.12336769999999,ETH,0.011993037135393791,POOL,Sushi,2021-07-19,Sushi,ETH,A
402,AVS,ETH,0.0,6.0048065,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
403,AVS,ETH,0.0,6.0048065,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
404,AVS,GRAIL,0.0,0.0,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
405,AVS,GRAIL,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
406,AXIE,ORIGIN,0.0,0.0,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
407,AXIE,ORIGIN,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
408,AXN,ETH,0.0447576,78.4136436,ETH,0.04476759025224819,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
409,AXN,ETH,0.00375876,424.7159617,ETH,0.0037588304506286363,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
410,AXN,ETH,11.502053279999998,1241530.6830089001,ETH,12.187614543919857,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
411,AXN,ETH,0.0447576,78.4136436,ETH,0.04476759025224819,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
412,AXN,ETH,0.00375876,424.7159617,ETH,0.0037588304506286363,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
413,AXN,ETH,11.502053279999998,1241530.6830089001,ETH,12.187614543919857,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
414,AXS,ETH,84.1703634,1743012.869693,ETH,131.8069259403871,FARM,Sushi,2021-07-19,Sushi,ETH,A
415,AXS,ETH,191.28991356,264183.2628931,ETH,573.8949153372018,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
416,AXS,ETH,303.45756564,47318.5693894,ETH,1953.294260556482,FARM,Sushi,2021-07-19,Sushi,ETH,A
417,AXS,ETH,84.1703634,1743012.869693,ETH,131.8069259403871,POOL,Sushi,2021-07-19,Sushi,ETH,A
418,AXS,ETH,191.28991356,264183.2628931,ETH,573.8949153372018,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
419,AXS,ETH,303.45756564,47318.5693894,ETH,1953.294260556482,POOL,Sushi,2021-07-19,Sushi,ETH,A
