,pair1,pair2,apr,tvl,network,apy,type_of_agriculture,dex,date,Website,Network,Grade
2366,ETH,QSC,0.0,12.5963204,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2367,ETH,QSP,3.2594264399999995,30359.058088600003,ETH,3.312977260436556,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2368,ETH,QSP,0.5119124399999999,236.5642956,ETH,0.5132213422371468,POOL,Sushi,2021-07-19,Sushi,ETH,A
2369,ETH,QUICK,43.06,13235125.65,PLOYGON,53.77898212690979,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
2370,ETH,QUICK,12.637663439999999,41304.938653900004,ETH,13.468463907785445,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2371,ETH,R34P,3.9333119999999995,94566.4265926,ETH,4.011470552447971,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2372,ETH,RAC,0.0,4051.4999954000004,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2373,ETH,RAD,0.9709931999999999,34278.814183500006,ETH,0.9757095928331294,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2374,ETH,RAI,2.00195808,15649829.2232281,ETH,2.0220756480862745,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2375,ETH,RAIL,13.28738508,151740.2977458,ETH,14.207829805814853,POOL,Sushi,2021-07-19,Sushi,ETH,A
2376,ETH,RAINBOW,0.13727615999999998,1707.5870630000002,ETH,0.13737016834811655,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2377,ETH,RAMP,11.5298724,1262152.0312715,ETH,12.218818646109453,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2378,ETH,RARE,0.6219714,10717.465757,ETH,0.6239043262031174,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2379,ETH,RARE,15.04311204,78914.2638501,ETH,16.229921998314833,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2380,ETH,RARI,8.74926132,805981.0088135,ETH,9.14227590514285,POOL,Sushi,2021-07-19,Sushi,ETH,A
2381,ETH,RARI,23.861100840000002,661109.3089407,ETH,26.938565718273956,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2382,ETH,RAUX,0.38379756,7228.2064755,ETH,0.384532980405905,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2383,ETH,RAY,0.5699551199999999,1035736.6801357,ETH,0.5715779790448572,POOL,Sushi,2021-07-19,Sushi,ETH,A
2384,ETH,RAY,0.89,31033232.148912497,SOL,0.8939613281628622,POOL,Raydium,2021-07-19,Raydium,SOL,B
2385,ETH,RAZOR,27.74,57903.50,PLOYGON,31.955510929917885,FARM,https://swap.cometh.io/#/stake,2021-07-19,,,
2386,ETH,RBC,1.1260030799999998,1358980.1555050001,ETH,1.1323487912458186,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2387,ETH,RBC,0.0,25.116104,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2388,ETH,RCC,1.8901557599999999,11796.6977316,ETH,1.9080824137478913,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2389,ETH,RCN,0.9011251199999999,116125.2763681,ETH,0.9051862514045439,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2390,ETH,RDM,0.030462359999999997,88306.9940339,ETH,0.030466987529176315,POOL,Sushi,2021-07-19,Sushi,ETH,A
2391,ETH,RDN,8.00293776,16936.5145089,ETH,8.330938938032627,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2392,ETH,REAL,0.0,2.7541595,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2393,ETH,REEF,6.50557224,522750.5597067,ETH,6.721230415150248,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2394,ETH,REETH,5.796000000000001e-05,41762.7430664,ETH,5.796001321112243e-05,POOL,Sushi,2021-07-19,Sushi,ETH,A
2395,ETH,REM,6.513782879999999,89.77804189999999,ETH,6.729991708307126,POOL,Sushi,2021-07-19,Sushi,ETH,A
2396,ETH,REN,2.8537216799999996,3233681.1619494003,ETH,2.8947156472395763,POOL,Sushi,2021-07-19,Sushi,ETH,A
2397,ETH,REN,3.27710292,1114107.7652147,ETH,3.331239336984493,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2398,ETH,REP,12.489379320000001,45873.3188766,ETH,13.300390690162867,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2399,ETH,REPv2,29.03760336,499410.2534617,ETH,33.67757935578981,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2400,ETH,REQ,6.414337679999999,768053.6000690999,ETH,6.623925386347973,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2401,ETH,REQ,3.5262916800000004,248909.2840086,ETH,3.589026200539691,POOL,Sushi,2021-07-19,Sushi,ETH,A
2402,ETH,REVV,83.9828292,460324.47066650004,ETH,131.37361322987226,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2403,ETH,REVV,24.170425439999995,122580.46902549999,ETH,27.331566858949728,POOL,Sushi,2021-07-19,Sushi,ETH,A
2404,ETH,RFOX,27.42885156,374883.6920008,ETH,31.545880598658304,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2405,ETH,RFOX,1621.4269614,1866.2422578,ETH,775967841.823278,POOL,Sushi,2021-07-19,Sushi,ETH,A
2406,ETH,RFUEL,1.45283904,925292.5940425999,ETH,1.4634147053838253,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2407,ETH,RGT,6.005411160000001,4297137.5326987,ETH,6.188876017529621,POOL,Sushi,2021-07-19,Sushi,ETH,A
2408,ETH,RGT,14.381814120000001,652379.6206135,ETH,15.464139455845327,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2409,ETH,RING,2.7910084800000003,538149.4375307,ETH,2.8302122943317576,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2410,ETH,RINGER,0.0,13956.4812551,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2411,ETH,RLC,9.98858868,219368.6511717,ETH,10.50297104671596,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2412,ETH,RLC,4.22941704,341063.789583,ETH,4.319875649839022,POOL,Sushi,2021-07-19,Sushi,ETH,A
2413,ETH,RLY,24.69962556,7638357.4187640995,ETH,28.006738598184945,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2414,ETH,RNBW,42.394505880000004,49.172890499999994,ETH,52.760178459382125,POOL,Sushi,2021-07-19,Sushi,ETH,A
2415,ETH,RNDR,38.20575216,93140.14665940001,ETH,46.50036075077608,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2416,ETH,ROBO,0.49175208000000004,18678.6559969,ETH,0.49295983600277093,POOL,Sushi,2021-07-19,Sushi,ETH,A
2417,ETH,ROBOT,0.0,0.008247,ETH,0.0,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2418,ETH,ROOBEE,0.17104187999999998,365.5592481,ETH,0.17118783861160836,POOL,Sushi,2021-07-19,Sushi,ETH,A
2419,ETH,ROOK,8.71553148,1191106.0611865001,ETH,9.105477400307116,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2420,ETH,ROOK,5.5392337199999995,1237251.9604969,ETH,5.695077408919036,POOL,Sushi,2021-07-19,Sushi,ETH,A
2421,ETH,ROOM,1081.42627788,633.2695645,ETH,4249457.841455279,POOL,Sushi,2021-07-19,Sushi,ETH,A
2422,ETH,ROOM,159.51626712,49505.1964441,ETH,391.20291095725435,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2423,ETH,ROOx,0.03968988,0.0049455,ETH,0.03969773588867742,POOL,Sushi,2021-07-19,Sushi,ETH,A
2424,ETH,ROT,1.0822436400000002,40925.0982134,ETH,1.088104861285788,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2425,ETH,ROUTE,13.39499916,142587.3643746,ETH,14.33075471100187,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2426,ETH,ROYA,6.048062399999999,204372.0105241,ETH,6.2341690696197105,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2427,ETH,RPL,3.2592021599999996,577081.5109452,ETH,3.312745571043174,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2428,ETH,RSR,1.54914612,6500.8185801,ETH,1.5611742042887178,POOL,Sushi,2021-07-19,Sushi,ETH,A
2429,ETH,RSR,9.02471736,445855.5692896,ETH,9.443255957547493,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2430,ETH,RTRD,0.60047112,23782.1508269,ETH,0.6022725927924188,POOL,Sushi,2021-07-19,Sushi,ETH,A
2431,ETH,RUDA,0.0,38.726322100000004,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2432,ETH,RULER,1.8899140800000003,913196.1873628,ETH,1.9078361353433992,POOL,Sushi,2021-07-19,Sushi,ETH,A
2433,ETH,RUNE,70.6953,599806.0495997,ETH,102.64170814395727,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2434,ETH,RUNE,59.667267239999994,1174983.3213511,ETH,81.51815803374518,POOL,Sushi,2021-07-19,Sushi,ETH,A
2435,ETH,SACKS,0.0,5.027299,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2436,ETH,SAFE,0.0,6.7262357999999995,ETH,0.0,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2437,ETH,SAITAMA,0.0826032,18.7150344,ETH,0.08263723229200437,POOL,Sushi,2021-07-19,Sushi,ETH,A
2438,ETH,SAK3,0.3515628,1906.9757166000002,ETH,0.3521798077927185,POOL,Sushi,2021-07-19,Sushi,ETH,A
2439,ETH,SAKE,4.0667568,130316.8070315,ETH,4.150345872302563,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2440,ETH,SALT,1.34165124,160365.0362068,ETH,1.3506667754257018,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2441,ETH,SAN,3.0853482,97035.0622495,ETH,3.1333038956774084,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2442,ETH,SAND,44.272594080000005,9233130.6434455,ETH,55.65279317956249,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2443,ETH,SASHIMI,1.12609824,22454.8793496,ETH,1.1324450258620056,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2444,ETH,SAV3,0.20115924000000002,673188.9537718999,ETH,0.2013611455002673,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2445,ETH,SBREE,0.00030972000000000004,20.1560748,ETH,0.00030972047753152765,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2446,ETH,SBTC,1.13851464,258196.4781508,ETH,1.145002424785213,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2447,ETH,SCARCE,0.0,18.0641332,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2448,ETH,SCIFI,0.8025787200000001,113584.304659,ETH,0.8057991217339966,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2449,ETH,SDT,2.86465716,579499.2029505001,ETH,2.9059674121071577,POOL,Sushi,2021-07-19,Sushi,ETH,A
2450,ETH,SDT,1.8679440000000003,1347489.5870006,ETH,1.8854505137313016,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2451,ETH,SDT,29.69,343792.11,PLOYGON,34.551832767422795,FARM,https://swap.cometh.io/#/stake,2021-07-19,,,
2452,ETH,SDX,4.93559904,382145.4652959,ETH,5.059078014076057,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2453,ETH,SEC,0.64922304,72723.56305370001,ETH,0.6513292495005985,POOL,Sushi,2021-07-19,Sushi,ETH,A
2454,ETH,SEED,1.62411588,4010.1644243,ETH,1.637339608929289,POOL,Sushi,2021-07-19,Sushi,ETH,A
2455,ETH,SEED,0.0007206000000000001,3.0274553,ETH,0.000720602585890795,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2456,ETH,SEEN,3.8553479999999998,267257.2224026,ETH,3.930419296733012,POOL,Sushi,2021-07-19,Sushi,ETH,A
2457,ETH,SEFI,0.29351483999999994,958.6987958999999,ETH,0.2939448329440486,POOL,Sushi,2021-07-19,Sushi,ETH,A
2458,ETH,SENT,78.1405644,11590.5122641,ETH,118.27169423859716,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2459,ETH,SFI,3.4404086400000002,503995.1616436,ETH,3.5001074701374257,POOL,Sushi,2021-07-19,Sushi,ETH,A
2460,ETH,SFI,4.66639128,889002.3547184999,ETH,4.776668274986151,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2461,ETH,SGT,207.97504872,185.1160816,ETH,695.5374558755223,POOL,Sushi,2021-07-19,Sushi,ETH,A
2462,ETH,SHAKE,49.88632595999999,55417.773300400004,ETH,64.62873464074485,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2463,ETH,SHARE,1.7531185200000001,76014.31207039999,ETH,1.7685329940549277,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2464,ETH,SHIB,5.939661,1645.8839735,ETH,6.119091025033918,POOL,Sushi,2021-07-19,Sushi,ETH,A
2465,ETH,SHIB,51.47425896,2210393.1657375,ETH,67.26011201469358,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2466,ETH,SHIP,0.1854024,602.9836649,ETH,0.18557390476385827,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2467,ETH,SHIT,2.5345884,3530.0324876000004,ETH,2.5668919392089817,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2468,ETH,SHOOB,0.0,729.9808917,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2469,ETH,SHPING,1.63936248,337.4328365,ETH,1.6528363360913678,POOL,Sushi,2021-07-19,Sushi,ETH,A
2470,ETH,SHR,5.50916664,122535.3873211,ETH,5.6633075701111535,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2471,ETH,SHROOM,7.62705876,213409.90653,ETH,7.924596845391152,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2472,ETH,SHUF,0.7988761200000001,20495.4210165,ETH,0.8020668371951256,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2473,ETH,SI,0.7381126800000001,2024398.9858148,ETH,0.7408359278740617,POOL,Sushi,2021-07-19,Sushi,ETH,A
2474,ETH,SI,1.00477104,960646.3027982,ETH,1.0098218440675044,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2475,ETH,SIG,1.28751432,558726.1029651001,ETH,1.295815470297268,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2476,ETH,SISMO,0.1534548,38.3630639,ETH,0.15357227905459236,POOL,Sushi,2021-07-19,Sushi,ETH,A
2477,ETH,SKL,73.50287616,4.7687842,ETH,108.40011204275561,POOL,Sushi,2021-07-19,Sushi,ETH,A
2478,ETH,SKL,4.78179432,1216602.69688,ETH,4.897637866506166,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2479,ETH,SKM,2.40276696,2987.6441842,ETH,2.431784992775321,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2480,ETH,SLINK,3.28629564,3322.2284532000003,ETH,3.3407378710646585,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2481,ETH,SLP,0.0,5.0469474,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2482,ETH,SLP,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2483,ETH,SLP,0.00068292,239.9120233,ETH,0.0006829223258453254,POOL,Sushi,2021-07-19,Sushi,ETH,A
2484,ETH,SLP,2.1934728,0.0071908,ETH,2.2176389076980385,POOL,Sushi,2021-07-19,Sushi,ETH,A
2485,ETH,SLP,0.0,0.3016481,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2486,ETH,SLP,79.46809404,113942.05309599999,ETH,121.18230857376946,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2487,ETH,SLPY,0.0,0.1012295,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2488,ETH,SMSCT,0.2091102,3680.1783269000002,ETH,0.20932838760290284,POOL,Sushi,2021-07-19,Sushi,ETH,A
2489,ETH,SNC,0.8551851599999999,1173.1686397,ETH,0.8588422102238535,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2490,ETH,SNL,0.0,10681.5963244,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2491,ETH,SNM,0.10915451999999998,38.7962404,ETH,0.10921395183276505,POOL,Sushi,2021-07-19,Sushi,ETH,A
2492,ETH,SNOW,1.62840804,157627.6687451,ETH,1.6417019454153081,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2493,ETH,SNT,4.17328248,236511.17170079998,ETH,4.261339315599533,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2494,ETH,SNTVT,11.818539,111092.994799,ETH,12.543121020373649,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2495,ETH,SNX,11.117500799999998,1569441.6456106,ETH,11.75715587058399,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2496,ETH,SNX,7.591311599999999,7658105.6694586,ETH,7.886031800128546,POOL,Sushi,2021-07-19,Sushi,ETH,A
2497,ETH,SOCKS,4.75368096,63194.8878451,ETH,4.868155611416269,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2498,ETH,SOLOS,0.0,1469.5687258,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2499,ETH,SON,1048.48,177.67,FANTOM,3085333.895119851,FARM,https://ftm.borgswap.exchange,2021-07-19,https://ftm.borgswap.exchange,FANTOM,C
2500,ETH,SONIC,0.0,0.0994857,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2501,ETH,SOTA,18.13796016,8929.816549,ETH,19.881617616921133,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2502,ETH,SOUL,6.6100467599999995,3375.3872553,ETH,6.832765121903517,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2503,ETH,SPACE,0.42239508000000003,135.3015984,ETH,0.42328597098928444,POOL,Sushi,2021-07-19,Sushi,ETH,A
2504,ETH,SPANK,16.36897884,9956.311509300001,ETH,17.78056572898208,POOL,Sushi,2021-07-19,Sushi,ETH,A
2505,ETH,SPANK,0.28187112,464.586593,ETH,0.282267658713109,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2506,ETH,SPDR,0.99589452,286599.7753842,ETH,1.0008563306622253,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2507,ETH,SPELL,11.5085244,2312415.4073707,ETH,12.194872286166492,POOL,Sushi,2021-07-19,Sushi,ETH,A
2508,ETH,SPI,3.8730446400000003,1905704.9240784,ETH,3.948811169095512,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2509,ETH,SPUNK,13.87844076,12705.7276342,ETH,14.88460791656616,POOL,Sushi,2021-07-19,Sushi,ETH,A
2510,ETH,SQGL,5.02826784,31897.0355281,ETH,5.156466825785011,POOL,Sushi,2021-07-19,Sushi,ETH,A
2511,ETH,SQUIG,1.7350898399999997,858.7536056,ETH,1.7501880012193771,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2512,ETH,SQUIG,0.49271244000000003,295.2629379,ETH,0.4939249218063102,POOL,Sushi,2021-07-19,Sushi,ETH,A
2513,ETH,SQUIGGLE,0.0,10.191115400000001,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2514,ETH,SRK,17.5870374,488128.7469278,ETH,19.223299746087164,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2515,ETH,SRM,5.53,113930.653795965,SOL,5.685319751502815,POOL,Raydium,2021-07-19,Raydium,SOL,B
2516,ETH,SRM,2.87175168,4594102.2976882,ETH,2.9132677818334285,POOL,Sushi,2021-07-19,Sushi,ETH,A
2517,ETH,SRM,2.8198693199999996,154996.7080035,ETH,2.859891958845928,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2518,ETH,SS,6.08045328,8946.1140715,ETH,6.268579107378347,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2519,ETH,ST,2.56230168,2706.4252432,ETH,2.5953185431915937,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2520,ETH,STA,8.40663588,55163.196167099995,ETH,8.769054155148638,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2521,ETH,STADX,0.82364244,1168.9457064,ETH,0.8270343363336208,POOL,Sushi,2021-07-19,Sushi,ETH,A
2522,ETH,STAK,21.60864936,337071.43627,ETH,24.11303727646881,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2523,ETH,STAK,0.0,0.001041,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2524,ETH,STAKE,2.28591768,1737978.8719918,ETH,2.3121717693089128,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2525,ETH,STAKE,0.71688612,820601.4606615,ETH,0.7194548093630848,POOL,Sushi,2021-07-19,Sushi,ETH,A
2526,ETH,STBZ,0.61156788,304382.36707840004,ETH,0.6134366195859053,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2527,ETH,STMX,4.683456120000001,8530.0868722,ETH,4.794547481300904,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2528,ETH,STORJ,3.4294004399999998,371057.0347174,ETH,3.488715670385245,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2529,ETH,STRONG,45.178677240000006,2301176.8555477,ETH,57.06780394740836,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2530,ETH,STY,0.21633036,590.5022556,ETH,0.21656388048332254,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2531,ETH,SUM,0.02530068,17.6612738,ETH,0.025303872120563398,POOL,Sushi,2021-07-19,Sushi,ETH,A
2532,ETH,SUPER,34.34,231043.39,PLOYGON,40.95049763231453,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
2533,ETH,SUPER,37.366317,5726495.5777198,ETH,45.276993547676206,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2534,ETH,SUPER,112.01996976000001,53292.291573200004,ETH,206.02121315311402,POOL,Sushi,2021-07-19,Sushi,ETH,A
2535,ETH,SURF,3.18319224,6015.7139825,ETH,3.234254397106029,POOL,Sushi,2021-07-19,Sushi,ETH,A
2536,ETH,SURF,5.34141936,1461267.2205054,ETH,5.486235124045202,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2537,ETH,SUSHI,33.87,1001190.27,BSC,40.290200177896416,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
2538,ETH,SUSHI,22.50,10140884.68,BSC,25.22359071524962,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
2539,ETH,SUSHI,4.49406216,154903546.76915148,ETH,4.5962856705324295,POOL,Sushi,2021-07-19,Sushi,ETH,A
2540,ETH,SUSHI,18.29261616,752436.8896050999,ETH,20.067072552012743,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2541,ETH,SVC001,13.49558892,28907.6840804,ETH,14.445775213061518,POOL,Sushi,2021-07-19,Sushi,ETH,A
2542,ETH,SWAG,0.4367244,5876.0659888,ETH,0.43767680665278696,POOL,Sushi,2021-07-19,Sushi,ETH,A
2543,ETH,SWAP,19.98079644,1230193.4951907,ETH,22.110146916433738,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2544,ETH,SWINGBY,0.008796,146425.45607810002,ETH,0.008796385799070272,POOL,Sushi,2021-07-19,Sushi,ETH,A
2545,ETH,SWISS,0.20594124,221202.8982904,ETH,0.20615286244265452,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2546,ETH,SWRV,29.898547320000002,19181.706054500002,ETH,34.83250046567792,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2547,ETH,SWTH,0.55451652,80418.6105767,ETH,0.5560525730371912,POOL,Sushi,2021-07-19,Sushi,ETH,A
2548,ETH,SX,17.68,1616962.47,PLOYGON,19.33413078947548,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
2549,ETH,SX,105.33726768,9296.6895298,ETH,186.2958707275138,POOL,Sushi,2021-07-19,Sushi,ETH,A
2550,ETH,SXP,5.46372744,934257.6369674,ETH,5.615313127641186,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2551,ETH,SYLO,1.06486992,304333.3363553,ETH,1.0705441390222337,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2552,ETH,SYN,0.7797670800000001,889.7408405,ETH,0.7828067866917587,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2553,ETH,SYNC,6.152310119999999,8921.9003968,ETH,6.344954989131457,POOL,Sushi,2021-07-19,Sushi,ETH,A
2554,ETH,Scam,0.0,4.3100000000000004e-05,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2555,ETH,Skey,13.8006204,628636.9973835,ETH,14.7952729387268,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2556,ETH,Sunder,0.52994496,251850.1675359,ETH,0.5313477845547698,POOL,Sushi,2021-07-19,Sushi,ETH,A
2557,ETH,TACO,285.40978236,197.813616,ETH,1616.713710171502,POOL,Sushi,2021-07-19,Sushi,ETH,A
2558,ETH,TACO,4.476034680000001,69076.99509340001,ETH,4.577433611876036,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2559,ETH,TANGO,8.44844352,61154.4126538,ETH,8.814526935350674,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2560,ETH,TAP,1.0292844,118243.9347035,ETH,1.0345850903676679,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2561,ETH,TAR,0.20386356,75.5342174,ETH,0.20407093255661035,POOL,Sushi,2021-07-19,Sushi,ETH,A
2562,ETH,TAUD,0.0,3.9875427999999995,ETH,0.0,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2563,ETH,TAURUS,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2564,ETH,TBB,2.93464992,81946.9716535,ETH,2.9780136259892176,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2565,ETH,TBTC,0.6411655199999999,875275.4873776999,ETH,0.6432197185805455,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2566,ETH,TCAP,0.11845967999999998,2183206.2419324997,ETH,0.11852967873371423,POOL,Sushi,2021-07-19,Sushi,ETH,A
2567,ETH,TCORE,0.21185616,177045.4613432,ETH,0.21208011758830914,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2568,ETH,TEL,0.00,5298604.19,PLOYGON,0.0,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
2569,ETH,TEL,76.25611332,319048.3364996,ETH,114.20550378546194,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2570,ETH,TEL,0.9592674000000001,331.5459442,ETH,0.9638703902623114,POOL,Sushi,2021-07-19,Sushi,ETH,A
2571,ETH,TEN,0.0,28.018020800000002,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
2572,ETH,TEND,20260.28484372,3135.1378261,ETH,9.758232251855626e+71,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2573,ETH,TENX,0.0,0.1132358,ETH,0.0,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2574,ETH,TGBP,1.4305084799999999,9893.982876600001,ETH,1.4407607809354683,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2575,ETH,TIDAL,5.1352778400000005,19568.191716600002,ETH,5.269039309010548,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
2576,ETH,TITAN,1.1595042,0.2707895,ETH,1.1662338755082713,POOL,Sushi,2021-07-19,Sushi,ETH,A
2577,ETH,TKN,0.17551344,642480.5523156,ETH,0.175667132259405,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
